user_id,answer,triplet_id
user_22,0,3733
user_22,0,1796
user_15,3,4356
user_15,1,2932
user_15,0,8848
user_15,0,6266
user_16,2,6247
user_16,0,747
user_15,0,8981
user_15,1,4239
user_15,0,631
user_16,0,5537
user_16,1,8621
user_16,1,4381
user_15,0,430
user_15,0,1005
user_16,0,2255
user_16,2,7281
user_16,2,8619
user_16,2,7518
user_23,3,7229
user_23,0,2224
user_23,2,1698
user_15,2,8860
user_23,1,4280
user_15,1,7084
user_23,1,8953
user_23,1,6254
user_15,1,9803
user_15,1,3453
user_15,0,8071
user_16,0,3566
user_16,0,3461
user_5,0,717
user_5,1,6411
user_5,0,94
user_5,1,764
user_22,0,9044
user_22,0,9081
user_22,1,4863
user_22,1,3453
user_5,0,2194
user_5,1,351
user_5,0,7652
user_5,0,2580
user_5,1,7977
user_5,0,6683
user_5,0,4914
user_5,1,4794
user_5,1,1692
user_24,0,325
user_24,0,105
user_24,1,2707
user_24,3,8903
user_24,0,934
user_24,0,1378
user_24,2,932
user_24,0,2015
user_24,2,9202
user_24,2,7041
user_24,2,5129
user_24,3,4046
user_24,0,9158
user_24,3,7065
user_24,0,6242
user_24,1,5900
user_0,2,4975
user_24,2,1135
user_0,1,2841
user_24,2,9099
user_13,2,4570
user_24,0,5728
user_24,1,9477
user_24,2,7132
user_16,0,9408
user_16,0,7953
user_16,0,8848
user_16,0,7732
user_16,0,9562
user_8,1,5337
user_16,1,9714
user_16,3,4955
user_16,2,2738
user_15,0,6668
user_15,0,7779
user_15,0,2272
user_15,1,4854
user_0,0,8960
user_0,0,6478
user_15,0,1399
user_15,0,8068
user_0,0,7748
user_0,0,586
user_0,1,6428
user_15,0,6384
user_15,0,4868
user_15,0,836
user_15,1,1221
user_15,1,2267
user_15,1,7092
user_15,1,6270
user_15,1,1010
user_15,2,9081
user_15,1,6385
user_15,0,1728
user_15,1,9103
user_15,1,9661
user_15,0,6354
user_15,0,8591
user_15,1,7510
user_15,1,7479
user_15,1,9477
user_15,1,6494
user_15,0,9099
user_15,1,4361
user_16,0,6752
user_16,0,9394
user_16,0,4771
user_16,3,8424
user_16,0,6536
user_16,1,1556
user_16,0,6168
user_16,0,4151
user_16,1,3771
user_16,0,2106
user_16,2,2780
user_16,3,7046
user_16,1,18
user_16,2,1404
user_16,0,814
user_16,3,9355
user_16,1,7647
user_16,1,3249
user_16,3,5088
user_16,3,591
user_16,0,8782
user_16,3,1961
user_16,3,6892
user_16,0,5668
user_16,3,2181
user_16,2,8323
user_16,0,1992
user_16,0,8025
user_16,1,516
user_16,3,42
user_16,3,4356
user_16,0,9113
user_16,2,3882
user_16,2,411
user_16,0,1557
user_16,1,8450
user_16,2,1877
user_16,0,1308
user_16,0,834
user_16,0,3455
user_16,1,733
user_16,3,5917
user_16,2,4788
user_16,3,8934
user_16,3,8085
user_16,0,4466
user_16,0,8835
user_16,2,9125
user_16,1,7977
user_16,1,5081
user_16,1,8826
user_16,3,2786
user_16,1,1374
user_16,2,5373
user_16,3,8998
user_16,1,5212
user_16,2,7357
user_16,1,5631
user_16,0,2062
user_16,0,6694
user_16,2,5236
user_19,1,8237
user_16,0,5473
user_16,3,1788
user_19,0,6013
user_19,2,7314
user_19,0,325
user_19,0,4253
user_19,2,4251
user_19,2,5408
user_19,2,1020
user_19,0,7852
user_19,2,1529
user_19,2,2052
user_19,1,158
user_19,0,3908
user_19,1,9803
user_19,2,3377
user_19,0,4751
user_19,1,7310
user_19,0,129
user_19,0,4868
user_19,0,5659
user_19,1,8542
user_19,0,3
user_19,1,9475
user_19,1,2913
user_16,0,4249
user_16,1,9846
user_19,0,3029
user_16,2,4347
user_19,1,2186
user_16,3,9664
user_19,1,4381
user_19,2,4197
user_16,2,764
user_8,1,7812
user_16,1,4768
user_8,0,5952
user_16,1,5033
user_8,1,8868
user_8,0,9971
user_19,2,9841
user_19,2,94
user_8,2,8753
user_8,0,4764
user_8,1,1135
user_8,0,9009
user_8,0,6495
user_8,0,823
user_8,1,1494
user_8,1,8564
user_8,0,7884
user_8,1,7709
user_8,0,6107
user_8,1,3112
user_8,1,2835
user_8,0,8584
user_8,0,4270
user_8,1,8208
user_8,1,5083
user_8,0,426
user_8,0,8690
user_8,1,1585
user_8,0,2683
user_8,0,818
user_8,0,3803
user_8,1,7592
user_8,1,2034
user_8,2,7732
user_8,0,1018
user_8,0,2224
user_8,0,7158
user_8,0,1321
user_8,1,5384
user_8,2,3391
user_8,1,1625
user_8,0,7174
user_8,1,8304
user_8,1,1924
user_8,3,2905
user_8,1,2701
user_8,1,7451
user_8,0,8835
user_8,0,1529
user_8,1,7943
user_8,1,5116
user_8,1,9929
user_8,0,5658
user_8,1,1967
user_8,0,969
user_8,0,540
user_8,0,1937
user_15,0,2238
user_15,0,1734
user_15,1,1561
user_15,2,1821
user_15,1,8358
user_15,0,1473
user_15,1,7816
user_15,1,2794
user_15,0,9046
user_15,1,7775
user_15,1,8480
user_15,0,4157
user_15,0,6181
user_15,1,538
user_15,0,450
user_15,1,7885
user_15,1,3859
user_15,1,3181
user_15,0,8869
user_15,0,8938
user_8,1,960
user_8,0,878
user_8,0,4478
user_8,0,9396
user_8,1,586
user_8,0,4253
user_8,3,9865
user_8,1,7518
user_8,3,4309
user_8,0,7142
user_8,0,8445
user_8,1,4914
user_8,0,6380
user_8,0,411
user_8,1,2479
user_8,1,6333
user_8,1,2982
user_8,0,1878
user_8,1,6995
user_8,1,3560
user_8,1,1225
user_8,1,6958
user_8,0,7286
user_8,1,7459
user_8,1,9948
user_8,0,5592
user_8,0,3474
user_8,0,7452
user_8,1,1391
user_8,1,3059
user_8,1,6103
user_8,0,6233
user_8,1,4047
user_8,0,2033
user_8,1,8066
user_8,1,4756
user_8,0,3675
user_8,0,8167
user_8,1,2158
user_8,0,8864
user_8,0,1499
user_8,1,4600
user_8,1,5573
user_8,2,4851
user_15,1,820
user_8,0,2195
user_15,0,6438
user_8,0,1678
user_8,0,51
user_8,0,112
user_15,0,1033
user_15,0,7020
user_15,0,4111
user_15,0,3391
user_15,1,7841
user_15,1,6296
user_15,0,8635
user_15,1,7185
user_25,3,4920
user_25,0,9306
user_25,2,2734
user_25,1,4768
user_25,2,6520
user_25,2,5917
user_26,3,6683
user_25,1,51
user_26,0,1559
user_25,0,7527
user_26,2,1974
user_25,2,8067
user_26,0,8600
user_25,1,1585
user_25,2,2778
user_25,2,2359
user_25,1,8159
user_25,1,6163
user_25,1,6251
user_25,2,5642
user_25,1,5384
user_26,1,7027
user_25,2,7426
user_25,0,5473
user_25,2,5704
user_26,0,4379
user_25,2,3723
user_25,0,8825
user_25,1,3218
user_25,2,1404
user_25,1,9298
user_25,2,56
user_25,3,5005
user_26,2,961
user_26,2,8612
user_25,2,3329
user_25,0,8423
user_25,2,4629
user_25,2,1444
user_25,0,9367
user_25,2,5130
user_25,1,8165
user_26,2,2751
user_25,0,4861
user_25,1,1391
user_25,0,8198
user_25,0,7930
user_25,2,4049
user_26,0,5572
user_26,3,490
user_26,3,7062
user_25,0,9061
user_25,1,597
user_25,2,3584
user_26,2,7829
user_26,0,8937
user_25,0,7873
user_25,2,1413
user_25,2,4197
user_25,1,2643
user_25,2,8418
user_25,2,4537
user_25,0,3615
user_25,1,8099
user_25,2,1414
user_25,1,93
user_25,0,2326
user_25,1,6769
user_25,1,6020
user_25,3,5467
user_25,0,9202
user_25,1,2090
user_25,2,2357
user_25,1,4476
user_25,1,2572
user_25,0,183
user_25,0,4157
user_25,0,9902
user_25,2,5161
user_25,0,5458
user_25,1,162
user_25,3,9355
user_25,3,2753
user_25,0,450
user_25,3,8792
user_25,1,7963
user_25,0,6249
user_25,2,8758
user_25,0,9096
user_25,1,8215
user_25,0,534
user_25,2,9564
user_25,2,8425
user_25,0,2160
user_25,0,7202
user_25,1,1055
user_25,1,8293
user_25,1,1349
user_25,2,9099
user_25,0,8134
user_0,1,6851
user_0,3,552
user_0,0,6950
user_0,1,1094
user_0,0,9
user_0,0,9569
user_0,0,1411
user_0,0,3641
user_0,3,1318
user_0,1,4244
user_0,0,4882
user_0,1,3025
user_0,1,4674
user_0,1,9309
user_0,2,4553
user_0,1,1588
user_0,1,5161
user_0,1,9298
user_0,3,9841
user_0,2,8534
user_0,0,8782
user_0,0,3054
user_0,1,3843
user_0,1,8714
user_0,0,1796
user_0,1,2572
user_0,0,934
user_0,0,2371
user_0,0,7142
user_0,0,6483
user_0,3,4159
user_0,0,6575
user_0,3,1561
user_0,1,5212
user_0,3,8602
user_0,1,7906
user_0,0,7055
user_0,0,1772
user_0,1,6439
user_0,0,1482
user_0,3,19
user_0,3,7097
user_0,1,7849
user_0,3,117
user_0,0,4549
user_0,1,3926
user_0,0,982
user_0,0,8619
user_0,0,3231
user_0,1,6419
user_0,1,1395
user_0,0,4270
user_0,1,165
user_0,0,432
user_0,3,5919
user_0,0,7224
user_0,1,6256
user_0,3,7647
user_0,1,2090
user_0,1,9495
user_0,1,1698
user_0,1,1793
user_0,1,6629
user_0,2,7432
user_0,0,2019
user_0,1,6887
user_0,1,7041
user_0,0,1613
user_0,1,6246
user_0,3,2274
user_0,3,8304
user_0,1,6018
user_0,3,6343
user_0,3,9842
user_0,1,9871
user_0,0,5863
user_0,3,2897
user_0,0,3577
user_0,0,9721
user_19,2,9172
user_19,3,8672
user_19,2,3511
user_19,2,3309
user_19,1,9158
user_19,2,5685
user_19,2,2107
user_19,0,7131
user_19,2,9685
user_19,1,6474
user_19,2,7117
user_19,2,4190
user_19,3,9776
user_19,0,7507
user_19,2,5758
user_19,2,2046
user_19,1,525
user_19,0,1955
user_19,2,7281
user_19,0,1164
user_19,0,4629
user_19,2,9372
user_19,2,1318
user_19,2,4475
user_27,0,6821
user_27,0,2035
user_28,0,6438
user_27,3,7062
user_27,0,8068
user_27,2,7055
user_19,1,2255
user_19,0,5736
user_19,0,1714
user_19,0,259
user_19,2,2912
user_15,0,5952
user_0,0,493
user_0,0,560
user_0,0,836
user_0,2,9218
user_0,0,5792
user_29,2,3902
user_0,1,3771
user_5,1,9709
user_5,0,9306
user_5,0,3410
user_5,2,4570
user_5,0,4466
user_5,0,3803
user_5,2,1936
user_29,1,461
user_5,1,1447
user_30,0,254
user_0,3,5922
user_30,0,9147
user_0,3,2912
user_0,0,2509
user_31,0,7930
user_0,2,268
user_30,1,8450
user_0,3,7052
user_30,0,2648
user_30,0,634
user_0,0,52
user_30,0,7158
user_30,2,7826
user_0,1,3438
user_0,2,8439
user_0,1,7155
user_30,0,3762
user_0,2,9383
user_5,0,7466
user_5,0,2158
user_0,1,1736
user_0,1,2835
user_31,2,4476
user_0,1,5629
user_30,1,6168
user_0,0,350
user_30,0,281
user_32,0,3882
user_30,1,4923
user_32,1,9776
user_32,3,9411
user_32,0,7185
user_32,1,5410
user_32,0,5736
user_32,1,1192
user_19,0,7978
user_19,1,4244
user_5,0,8874
user_5,0,6065
user_5,2,9882
user_5,0,7726
user_0,0,4299
user_5,0,3455
user_5,1,3935
user_5,1,345
user_5,1,8591
user_0,3,1726
user_0,3,5642
user_5,2,5280
user_0,2,1520
user_5,1,196
user_0,0,7026
user_5,1,5704
user_5,1,1888
user_0,2,7466
user_0,0,3682
user_5,2,9564
user_5,0,6772
user_5,1,8802
user_0,0,2197
user_5,0,6470
user_22,0,6595
user_22,0,7817
user_22,1,1994
user_0,1,9362
user_22,0,5190
user_5,1,7560
user_22,1,7488
user_5,1,2236
user_5,2,1865
user_5,2,841
user_22,2,4436
user_5,0,350
user_22,1,7906
user_22,1,6307
user_5,1,7612
user_5,0,9902
user_22,1,9805
user_5,0,8045
user_5,0,9664
user_22,2,2734
user_5,1,1960
user_22,2,785
user_5,1,7523
user_5,1,9979
user_5,0,7604
user_5,0,171
user_22,1,461
user_5,2,5016
user_5,0,4858
user_5,1,6726
user_5,0,2600
user_5,1,2365
user_22,1,8865
user_5,0,575
user_5,0,2223
user_5,1,8694
user_5,1,490
user_22,0,8553
user_5,1,5410
user_22,0,3308
user_22,3,4715
user_22,0,6922
user_22,2,6725
user_22,1,268
user_22,0,4771
user_22,0,836
user_5,1,5865
user_5,2,4190
user_5,0,8032
user_5,2,1425
user_5,1,9847
user_5,0,3422
user_5,2,8635
user_5,1,2635
user_19,2,8137
user_19,2,5639
user_19,2,2980
user_5,0,4752
user_19,2,6154
user_19,1,8865
user_5,1,2156
user_19,1,6256
user_5,1,3372
user_5,0,823
user_5,1,2551
user_5,1,7203
user_5,0,1282
user_5,1,3223
user_5,3,2317
user_5,0,5535
user_5,0,4124
user_5,0,7910
user_5,0,3119
user_5,0,1242
user_5,1,4443
user_22,0,3762
user_5,0,129
user_22,1,5224
user_22,0,3584
user_5,0,6912
user_22,0,8305
user_22,1,5585
user_22,0,15
user_22,0,7455
user_5,0,5122
user_5,0,4361
user_5,0,642
user_5,1,7885
user_22,1,514
user_5,0,5639
user_22,0,150
user_22,0,2252
user_22,1,9261
user_5,2,8189
user_5,1,2839
user_5,1,4331
user_5,0,1645
user_22,1,9449
user_22,0,4900
user_22,0,5659
user_22,1,4923
user_5,0,8916
user_5,0,8134
user_5,0,7930
user_5,1,4061
user_22,1,7168
user_5,1,4360
user_22,0,8071
user_5,1,5474
user_22,0,4496
user_22,1,5328
user_5,0,1576
user_5,0,5520
user_5,3,7479
user_22,2,8998
user_5,0,9566
user_5,0,8623
user_5,0,8603
user_19,0,6274
user_5,0,3695
user_19,0,8333
user_5,0,5991
user_19,0,9494
user_5,1,7849
user_19,2,2048
user_19,2,2048
user_19,2,3097
user_5,0,9738
user_19,3,595
user_19,0,105
user_22,1,2046
user_19,1,18
user_19,0,4348
user_19,0,6507
user_19,2,1496
user_19,0,14
user_19,1,7774
user_5,0,4339
user_22,1,7451
user_5,0,8638
user_22,1,8480
user_22,0,9471
user_5,1,5132
user_22,1,9885
user_22,1,3025
user_5,1,3453
user_22,2,8476
user_22,1,7327
user_22,1,991
user_22,2,8045
user_5,0,9524
user_19,2,4462
user_22,0,8334
user_22,1,1045
user_5,0,7020
user_5,2,6866
user_5,1,2398
user_19,0,2016
user_5,0,692
user_8,2,2715
user_22,2,3306
user_8,2,7782
user_19,1,3701
user_8,1,9822
user_8,1,5546
user_22,1,2298
user_5,0,1288
user_5,2,6766
user_5,0,4549
user_5,1,9555
user_5,1,2683
user_22,0,6089
user_22,2,7742
user_5,0,259
user_22,1,1180
user_8,0,4754
user_5,2,1395
user_5,0,5537
user_8,1,3961
user_5,1,5129
user_8,0,9274
user_8,0,1349
user_22,0,8647
user_22,2,6465
user_22,1,1397
user_8,3,1726
user_22,0,9314
user_22,2,8822
user_5,0,254
user_5,0,8782
user_22,1,6309
user_5,0,2607
user_22,0,7086
user_5,1,3112
user_5,0,5312
user_5,0,8334
user_5,0,8969
user_5,0,2673
user_22,3,3142
user_5,1,7970
user_5,0,6408
user_22,0,1698
user_5,0,2638
user_5,0,8971
user_5,3,4788
user_22,0,7589
user_5,1,1638
user_8,0,549
user_5,1,2181
user_8,0,7841
user_22,1,9546
user_5,3,6369
user_5,0,1496
user_22,1,7234
user_22,1,9494
user_33,2,9882
user_22,3,9584
user_33,0,5658
user_22,0,5944
user_22,0,2438
user_33,1,4204
user_22,0,9029
user_22,0,8260
user_22,1,7306
user_22,1,6428
user_22,0,2158
user_22,2,1131
user_22,1,5960
user_22,0,8635
user_22,2,8969
user_22,0,4466
user_22,2,2830
user_22,1,5410
user_22,0,2914
user_22,3,7084
user_5,1,3097
user_5,1,6103
user_5,1,1397
user_22,0,2532
user_22,0,1881
user_5,2,7748
user_22,0,6152
user_5,1,940
user_5,1,5190
user_22,1,9147
user_22,0,350
user_22,0,1330
user_22,2,4197
user_5,0,3051
user_5,1,5635
user_22,1,3400
user_5,1,1147
user_5,1,5242
user_22,0,8602
user_22,1,6358
user_5,1,184
user_5,0,808
user_5,0,401
user_5,0,7224
user_5,1,6087
user_5,1,6773
user_5,0,4997
user_5,0,9381
user_5,1,348
user_5,0,4172
user_5,0,9713
user_28,3,1772
user_5,0,8960
user_5,1,8664
user_5,1,2932
user_19,0,7928
user_5,0,2914
user_5,1,1625
user_19,0,985
user_19,0,4496
user_5,3,2532
user_19,2,7178
user_5,1,8450
user_5,0,4377
user_5,0,5919
user_28,2,3273
user_5,0,7307
user_19,0,2435
user_19,1,7234
user_5,0,9129
user_5,1,1526
user_19,2,8069
user_5,0,4868
user_19,0,3119
user_5,0,6465
user_5,0,7033
user_5,0,7055
user_5,2,1390
user_5,1,6109
user_5,0,1131
user_5,0,7131
user_5,0,8981
user_5,0,10000
user_5,1,4165
user_5,0,3832
user_5,0,1318
user_5,1,9567
user_5,0,2353
user_5,1,6323
user_28,1,9432
user_5,1,4538
user_5,0,1697
user_5,1,4920
user_5,0,4750
user_5,0,7059
user_28,0,7145
user_5,0,2516
user_5,0,2558
user_5,0,183
user_5,3,5982
user_5,1,7507
user_5,0,3554
user_5,1,6432
user_5,0,8047
user_5,1,8237
user_5,1,410
user_5,1,6694
user_5,0,3474
user_5,0,1949
user_5,0,5064
user_5,0,8015
user_5,0,7850
user_5,0,5851
user_5,3,4020
user_5,1,2856
user_5,0,7645
user_5,1,9386
user_5,1,7786
user_5,0,2326
user_5,0,9183
user_5,1,9484
user_5,0,1714
user_5,0,9714
user_5,0,4853
user_5,2,7185
user_5,0,979
user_5,1,1368
user_5,0,2687
user_5,2,8798
user_5,0,8724
user_5,2,9134
user_5,1,3046
user_5,0,1791
user_5,0,6266
user_5,0,780
user_5,1,5161
user_5,1,8445
user_5,1,3228
user_5,1,8585
user_19,2,4347
user_5,0,8864
user_5,0,1401
user_5,1,1391
user_5,1,6958
user_5,1,736
user_5,0,338
user_19,0,9528
user_5,1,8159
user_19,2,717
user_5,1,1942
user_5,1,6887
user_19,1,6598
user_5,1,2418
user_5,2,7518
user_5,0,1398
user_19,2,5805
user_19,2,8611
user_19,2,2516
user_1,0,7852
user_1,1,341
user_1,0,5596
user_1,0,2475
user_1,1,6432
user_1,0,3029
user_1,1,354
user_5,0,7332
user_5,1,3701
user_1,0,3137
user_1,0,4798
user_1,0,8591
user_1,1,4788
user_1,0,5792
user_0,3,8874
user_1,0,2060
user_1,3,1367
user_0,1,5143
user_1,2,549
user_1,0,7709
user_1,1,7130
user_1,1,2046
user_1,1,8366
user_1,0,2048
user_1,2,9546
user_0,0,3
user_0,3,5955
user_0,0,8282
user_1,1,514
user_1,0,1138
user_0,1,93
user_1,0,1649
user_1,2,490
user_1,0,1193
user_0,0,9338
user_1,0,6352
user_0,0,1296
user_0,2,5408
user_0,1,4732
user_0,0,1686
user_1,0,1242
user_1,1,3527
user_0,0,131
user_1,0,5726
user_0,0,1441
user_0,0,5685
user_1,1,9970
user_0,2,9314
user_1,0,4253
user_0,2,1135
user_0,3,6586
user_1,1,176
user_1,0,1697
user_0,0,3097
user_0,1,3430
user_0,0,2332
user_0,1,7910
user_0,0,7286
user_5,1,6015
user_5,0,2959
user_19,0,1734
user_19,2,96
user_5,2,7292
user_5,0,3308
user_5,2,9970
user_19,2,6246
user_19,0,8952
user_5,0,8282
user_34,3,2498
user_34,0,426
user_34,2,1020
user_34,3,1586
user_34,0,3474
user_34,1,2557
user_19,1,6181
user_19,1,6471
user_5,2,4854
user_5,1,6250
user_19,1,196
user_19,2,2806
user_5,1,962
user_19,2,3924
user_34,3,8444
user_34,1,9827
user_19,2,3273
user_34,1,1193
user_5,0,9560
user_5,3,8304
user_34,2,3464
user_5,0,150
user_5,2,7767
user_5,0,6668
user_5,1,2245
user_5,1,9687
user_5,1,3309
user_19,0,8448
user_5,0,8164
user_19,2,1390
user_5,2,1774
user_5,0,2035
user_34,3,6478
user_19,0,7141
user_34,2,2794
user_34,0,1279
user_34,0,4679
user_34,3,9478
user_34,0,4025
user_19,2,1518
user_34,3,4813
user_19,3,9798
user_34,1,9301
user_34,2,3823
user_19,2,2090
user_19,0,9510
user_19,1,5365
user_19,1,1844
user_19,0,7174
user_34,2,4047
user_19,0,8697
user_19,0,2258
user_34,2,9569
user_5,0,6161
user_5,0,1296
user_19,2,2160
user_34,2,3682
user_34,1,5141
user_19,2,7152
user_5,2,2794
user_19,0,1711
user_19,2,969
user_5,0,5139
user_34,3,4553
user_34,2,8312
user_34,0,3648
user_34,2,1687
user_34,3,7020
user_34,1,5708
user_5,0,4094
user_5,0,1878
user_5,0,1928
user_5,0,7991
user_5,1,674
user_5,0,3840
user_5,0,4537
user_5,0,4882
user_34,0,5725
user_34,0,7817
user_5,1,7451
user_34,2,8032
user_5,2,1124
user_34,1,3774
user_5,0,7202
user_5,1,4776
user_5,0,972
user_5,1,6711
user_5,0,7953
user_5,2,8820
user_5,0,7529
user_5,0,1973
user_34,1,3457
user_5,1,3115
user_5,0,9510
user_34,0,2789
user_34,2,7176
user_5,0,2980
user_34,2,8913
user_5,0,8822
user_34,1,2932
user_34,3,5083
user_34,0,7158
user_34,3,4166
user_5,1,5922
user_34,2,9721
user_34,3,8534
user_34,1,3455
user_34,3,3255
user_5,0,1404
user_5,1,2011
user_5,0,4475
user_5,2,2470
user_5,2,2153
user_5,1,2177
user_5,2,6999
user_5,1,1055
user_5,1,6471
user_5,0,9046
user_5,1,3438
user_34,3,2186
user_34,0,1938
user_5,0,9383
user_5,0,2107
user_34,3,3570
user_34,2,1289
user_34,0,2361
user_34,0,7573
user_34,1,8998
user_34,0,4882
user_34,3,4955
user_34,2,2753
user_34,1,9929
user_5,3,1436
user_5,1,8716
user_5,3,5291
user_5,1,8151
user_5,1,341
user_5,0,4138
user_34,0,4751
user_34,3,3622
user_34,2,7521
user_5,1,52
user_5,0,8458
user_34,2,9178
user_34,3,2177
user_5,0,6213
user_34,2,9724
user_34,2,3461
user_34,2,8237
user_34,3,6472
user_34,2,2106
user_34,2,6536
user_34,0,355
user_34,0,4306
user_22,1,9362
user_22,3,4356
user_34,3,114
user_22,2,9079
user_34,2,1414
user_22,3,136
user_34,1,5390
user_34,3,9411
user_22,2,3588
user_34,2,9723
user_34,0,746
user_34,1,7963
user_22,0,5591
user_34,1,100
user_34,0,8475
user_22,1,4553
user_34,0,6397
user_34,2,1974
user_34,2,6986
user_34,1,1444
user_34,1,7208
user_22,2,5210
user_22,1,6364
user_22,1,9822
user_34,2,9826
user_34,0,6860
user_22,0,1519
user_22,0,4673
user_22,2,9938
user_34,3,4251
user_22,0,3831
user_34,0,3119
user_34,2,8388
user_22,0,6912
user_22,2,3526
user_22,3,1961
user_34,2,5064
user_34,0,7704
user_22,1,7812
user_34,1,707
user_34,2,6358
user_34,0,5634
user_34,0,3577
user_22,0,979
user_34,0,4585
user_22,0,9499
user_22,1,7775
user_34,0,3218
user_34,2,7132
user_34,1,9844
user_22,1,280
user_22,0,7174
user_22,0,8228
user_22,1,2253
user_34,0,195
user_34,0,6645
user_22,1,9739
user_34,2,3361
user_34,1,561
user_34,1,561
user_34,1,9169
user_22,1,3778
user_22,1,9808
user_34,1,8581
user_34,3,8566
user_34,0,2431
user_34,0,9499
user_34,0,4832
user_22,0,3104
user_22,0,2687
user_22,1,4810
user_34,0,6249
user_34,0,1368
user_34,1,7812
user_34,0,4796
user_34,2,6329
user_22,2,7782
user_22,1,176
user_34,1,15
user_34,1,7906
user_34,0,8722
user_34,0,2609
user_22,2,6986
user_22,0,9633
user_34,0,914
user_22,0,2258
user_34,1,7523
user_34,1,9129
user_22,3,6369
user_34,0,2092
user_34,0,8001
user_34,2,3132
user_34,0,7059
user_34,2,7873
user_34,0,635
user_34,0,4339
user_22,0,8743
user_22,0,5572
user_34,2,3574
user_22,0,8835
user_34,1,1886
user_34,2,4753
user_34,1,7843
user_22,0,6694
user_22,0,9432
user_22,0,3186
user_34,0,815
user_22,0,9948
user_22,1,5694
user_34,0,3051
user_22,3,1967
user_34,0,2035
user_22,0,9134
user_34,3,6650
user_34,1,6296
user_22,1,184
user_34,0,9383
user_5,1,1343
user_34,0,8743
user_34,1,7178
user_34,0,5575
user_22,1,7859
user_22,1,9298
user_34,2,7331
user_22,1,1638
user_22,0,4543
user_22,3,4818
user_34,0,6274
user_34,0,613
user_34,3,5386
user_22,0,1936
user_22,0,7145
user_34,2,3306
user_22,2,8807
user_34,1,268
user_22,1,5089
user_22,0,9562
user_22,2,2537
user_34,2,7767
user_22,0,3124
user_22,0,7652
user_34,0,5088
user_22,0,9844
user_34,0,4761
user_34,1,4552
user_22,1,8694
user_22,0,7379
user_34,2,6866
user_22,0,985
user_34,0,9584
user_22,0,7967
user_34,2,8751
user_22,0,4733
user_22,0,9251
user_22,1,18
user_22,0,2494
user_34,0,2015
user_22,1,5522
user_22,2,5239
user_22,0,6766
user_34,0,7730
user_34,2,8820
user_22,1,9623
user_22,1,9158
user_34,2,5242
user_22,1,6773
user_34,2,1410
user_34,0,7202
user_34,2,1511
user_22,2,9564
user_34,1,6130
user_34,0,5792
user_34,1,3228
user_34,0,1399
user_34,2,2982
user_22,1,3046
user_34,2,7943
user_34,0,5554
user_34,2,4203
user_34,0,3430
user_22,0,3616
user_34,3,1961
user_34,0,2679
user_22,0,5914
user_34,2,5502
user_22,1,3843
user_34,0,1698
user_34,2,6255
user_34,0,7763
user_22,1,6881
user_22,0,374
user_34,3,9185
user_34,0,5811
user_34,2,7435
user_34,1,1392
user_34,0,6321
user_34,2,7802
user_34,0,3762
user_34,2,8759
user_34,0,2504
user_22,1,910
user_34,2,8741
user_22,0,6249
user_34,1,5520
user_34,2,3675
user_22,1,2591
user_22,1,5130
user_22,0,4868
user_22,1,1374
user_22,2,5518
user_22,1,8077
user_22,1,8066
user_22,1,7826
user_22,0,8792
user_22,2,1124
user_22,0,5280
user_22,1,6130
user_35,0,4025
user_35,0,5919
user_35,0,4895
user_35,1,5738
user_35,2,4093
user_35,0,9569
user_35,1,4189
user_35,1,2780
user_35,3,7062
user_35,1,7208
user_35,1,960
user_35,0,1676
user_35,0,1473
user_35,0,1373
user_35,1,3068
user_35,2,8198
user_35,2,5758
user_35,1,8612
user_35,1,991
user_35,1,2236
user_35,2,6520
user_35,0,5299
user_35,2,7174
user_35,0,7400
user_35,1,7892
user_35,0,6483
user_35,0,3989
user_35,2,9077
user_35,0,1559
user_35,0,6894
user_35,0,2938
user_35,3,2913
user_35,0,8036
user_35,3,7479
user_35,1,1392
user_35,1,5084
user_35,2,9484
user_35,1,802
user_35,0,6575
user_35,0,3844
user_35,1,1529
user_35,0,5583
user_35,1,4046
user_35,0,4138
user_35,0,6897
user_35,2,3046
user_35,1,7451
user_35,3,4912
user_35,2,7130
user_35,1,5955
user_35,2,3583
user_35,0,7245
user_35,1,8159
user_35,0,7721
user_35,0,575
user_35,0,4171
user_35,2,5594
user_35,1,9661
user_35,0,7379
user_35,2,1367
user_35,0,7771
user_35,1,7786
user_35,3,3231
user_35,0,9806
user_35,0,2033
user_35,1,3444
user_35,3,135
user_35,0,2679
user_35,0,1937
user_35,1,426
user_35,0,1553
user_35,1,7155
user_35,3,553
user_35,1,7459
user_35,3,3924
user_35,2,1697
user_35,0,9713
user_35,0,1936
user_35,1,8780
user_35,0,8792
user_35,1,5637
user_35,1,9556
user_35,1,2353
user_35,0,9716
user_35,1,5008
user_35,0,4796
user_35,1,8331
user_35,0,814
user_15,1,2905
user_15,1,9250
user_15,1,9309
user_15,0,6950
user_15,0,3924
user_15,0,6912
user_15,3,4690
user_15,0,8647
user_15,2,6170
user_15,0,1585
user_15,1,5738
user_15,1,2307
user_15,1,1354
user_15,0,8189
user_22,0,171
user_22,0,1018
user_22,3,5695
user_15,1,2011
user_22,1,1282
user_22,1,3287
user_15,0,6316
user_22,1,1828
user_22,1,6727
user_22,1,3568
user_22,1,7307
user_22,0,2558
user_22,0,1554
user_22,1,6181
user_22,0,634
user_22,1,4813
user_22,0,8600
user_22,1,9543
user_22,2,9404
